"x"	"y"
112.275	0
112.325	0
112.375	0
112.425	0
112.475	0
112.525	0
112.575	0
112.625	0
112.675	0
112.725	0
112.775	0
112.825	0
112.875	0
112.925	0
112.975	0.0064641241111833
113.025	0
113.075	0
113.125	0
113.175	0
113.225	0
113.275	0
113.325	0
113.375	0
113.425	0
113.475	0
113.525	0
113.575	0
113.625	0
113.675	0
113.725	0
113.775	0
113.825	0
113.875	0
113.925	0
113.975	0.0064641241111833
114.025	0
114.075	0
114.125	0
114.175	0
114.225	0
114.275	0
114.325	0
114.375	0
114.425	0
114.475	0
114.525	0
114.575	0
114.625	0
114.675	0
114.725	0
114.775	0
114.825	0
114.875	0
114.925	0
114.975	0.0064641241111833
115.025	0
115.075	0
115.125	0
115.175	0
115.225	0
115.275	0
115.325	0
115.375	0
115.425	0
115.475	0
115.525	0
115.575	0
115.625	0
115.675	0
115.725	0
115.775	0
115.825	0
115.875	0
115.925	0
115.975	0
116.025	0
116.075	0
116.125	0
116.175	0
116.225	0
116.275	0
116.325	0
116.375	0
116.425	0
116.475	0
116.525	0
116.575	0
116.625	0
116.675	0
116.725	0
116.775	0
116.825	0
116.875	0
116.925	0
116.975	0
117.025	0
117.075	0
117.125	0
117.175	0
117.225	0
117.275	0
117.325	0
117.375	0
117.425	0
117.475	0
117.525	0
117.575	0
117.625	0
117.675	0
117.725	0
117.775	0
117.825	0
117.875	0
117.925	0
117.975	0.0129282482223666
118.025	0
118.075	0
118.125	0
118.175	0
118.225	0
118.275	0
118.325	0
118.375	0
118.425	0
118.475	0
118.525	0
118.575	0
118.625	0
118.675	0
118.725	0
118.775	0
118.825	0
118.875	0
118.925	0
118.975	0.0064641241111833
119.025	0
119.075	0
119.125	0
119.175	0
119.225	0
119.275	0
119.325	0
119.375	0
119.425	0
119.475	0
119.525	0
119.575	0
119.625	0
119.675	0
119.725	0
119.775	0
119.825	0
119.875	0
119.925	0
119.975	0
120.025	0
120.075	0
120.125	0
120.175	0
120.225	0
120.275	0
120.325	0
120.375	0
120.425	0
120.475	0
120.525	0
120.575	0
120.625	0
120.675	0
120.725	0
120.775	0
120.825	0
120.875	0
120.925	0
120.975	0.0064641241111833
121.025	0
121.075	0
121.125	0
121.175	0
121.225	0
121.275	0
121.325	0
121.375	0
121.425	0
121.475	0
121.525	0
121.575	0
121.625	0
121.675	0
121.725	0
121.775	0
121.825	0
121.875	0
121.925	0
121.975	0.0064641241111833
122.025	0
122.075	0
122.125	0
122.175	0
122.225	0
122.275	0
122.325	0
122.375	0
122.425	0
122.475	0
122.525	0
122.575	0
122.625	0
122.675	0
122.725	0
122.775	0
122.825	0
122.875	0
122.925	0
122.975	0
123.025	0
123.075	0
123.125	0
123.175	0
123.225	0
123.275	0
123.325	0
123.375	0
123.425	0
123.475	0
123.525	0
123.575	0
123.625	0
123.675	0
123.725	0
123.775	0
123.825	0
123.875	0
123.925	0
123.975	0
124.025	0
124.075	0
124.125	0
124.175	0
124.225	0
124.275	0
124.325	0
124.375	0
124.425	0
124.475	0
124.525	0
124.575	0
124.625	0
124.675	0
124.725	0
124.775	0
124.825	0
124.875	0
124.925	0
124.975	0
125.025	0
125.075	0
125.125	0
125.175	0
125.225	0
125.275	0
125.325	0
125.375	0
125.425	0
125.475	0
125.525	0
125.575	0
125.625	0
125.675	0
125.725	0
125.775	0
125.825	0
125.875	0
125.925	0
125.975	0
126.025	0
126.075	0
126.125	0
126.175	0
126.225	0
126.275	0
126.325	0
126.375	0
126.425	0
126.475	0
126.525	0
126.575	0
126.625	0
126.675	0
126.725	0
126.775	0
126.825	0
126.875	0
126.925	0
126.975	0
127.025	0
127.075	0
127.125	0
127.175	0
127.225	0
127.275	0
127.325	0
127.375	0
127.425	0
127.475	0
127.525	0
127.575	0
127.625	0
127.675	0
127.725	0
127.775	0
127.825	0
127.875	0
127.925	0
127.975	0
128.025	0
128.075	0
128.125	0
128.175	0
128.225	0
128.275	0
128.325	0
128.375	0
128.425	0
128.475	0
128.525	0
128.575	0
128.625	0
128.675	0
128.725	0
128.775	0
128.825	0
128.875	0
128.925	0
128.975	0
129.025	0
129.075	0
129.125	0
129.175	0
129.225	0
129.275	0
129.325	0
129.375	0
129.425	0
129.475	0
129.525	0
129.575	0
129.625	0
129.675	0
129.725	0
129.775	0
129.825	0
129.875	0
129.925	0
129.975	0
130.025	0
130.075	0
130.125	0
130.175	0
130.225	0
130.275	0
130.325	0
130.375	0
130.425	0
130.475	0
130.525	0
130.575	0
130.625	0
130.675	0
130.725	0
130.775	0
130.825	0
130.875	0
130.925	0
130.975	0
131.025	0
131.075	0
131.125	0
131.175	0
131.225	0
131.275	0
131.325	0
131.375	0
131.425	0
131.475	0
131.525	0
131.575	0
131.625	0
131.675	0
131.725	0
131.775	0
131.825	0
131.875	0
131.925	0
131.975	0
132.025	0
132.075	0
132.125	0
132.175	0
132.225	0
132.275	0
132.325	0
132.375	0
132.425	0
132.475	0
132.525	0
132.575	0
132.625	0
132.675	0
132.725	0
132.775	0
132.825	0
132.875	0
132.925	0
132.975	0
133.025	0
133.075	0
133.125	0
133.175	0
133.225	0
133.275	0
133.325	0
133.375	0
133.425	0
133.475	0
133.525	0
133.575	0
133.625	0
133.675	0
133.725	0
133.775	0
133.825	0
133.875	0
133.925	0
133.975	0
134.025	0
134.075	0
134.125	0
134.175	0
134.225	0
134.275	0
134.325	0
134.375	0
134.425	0
134.475	0
134.525	0
134.575	0
134.625	0
134.675	0
134.725	0
134.775	0
134.825	0
134.875	0
134.925	0
134.975	0
135.025	0
135.075	0
135.125	0
135.175	0
135.225	0
135.275	0
135.325	0
135.375	0
135.425	0
135.475	0
135.525	0
135.575	0
135.625	0
135.675	0
135.725	0
135.775	0
135.825	0
135.875	0
135.925	0
135.975	0
136.025	0
136.075	0
136.125	0
136.175	0
136.225	0
136.275	0
136.325	0
136.375	0
136.425	0
136.475	0
136.525	0
136.575	0
136.625	0
136.675	0
136.725	0
136.775	0
136.825	0
136.875	0
136.925	0
136.975	0
137.025	0
137.075	0
137.125	0
137.175	0
137.225	0
137.275	0
137.325	0
137.375	0
137.425	0
137.475	0
137.525	0
137.575	0
137.625	0
137.675	0
137.725	0
137.775	0
137.825	0
137.875	0
137.925	0
137.975	0
138.025	0
138.075	0
138.125	0
138.175	0
138.225	0
138.275	0
138.325	0
138.375	0
138.425	0
138.475	0
138.525	0
138.575	0
138.625	0
138.675	0
138.725	0
138.775	0
138.825	0
138.875	0
138.925	0
138.975	0
139.025	0
139.075	0
139.125	0
139.175	0
139.225	0
139.275	0
139.325	0
139.375	0
139.425	0
139.475	0
139.525	0
139.575	0
139.625	0
139.675	0
139.725	0
139.775	0
139.825	0
139.875	0
139.925	0
139.975	0.00646412411118514
140.025	0
140.075	0
140.125	0
140.175	0
140.225	0
140.275	0
140.325	0
140.375	0
140.425	0
140.475	0
140.525	0
140.575	0
140.625	0
140.675	0
140.725	0
140.775	0
140.825	0
140.875	0
140.925	0
140.975	0
141.025	0
141.075	0
141.125	0
141.175	0
141.225	0
141.275	0
141.325	0
141.375	0
141.425	0
141.475	0
141.525	0
141.575	0
141.625	0
141.675	0
141.725	0
141.775	0
141.825	0
141.875	0
141.925	0
141.975	0
142.025	0
142.075	0
142.125	0
142.175	0
142.225	0
142.275	0
142.325	0
142.375	0
142.425	0
142.475	0
142.525	0
142.575	0
142.625	0
142.675	0
142.725	0
142.775	0
142.825	0
142.875	0
142.925	0
142.975	0
143.025	0
143.075	0
143.125	0
143.175	0
143.225	0
143.275	0
143.325	0
143.375	0
143.425	0
143.475	0
143.525	0
143.575	0
143.625	0
143.675	0
143.725	0
143.775	0
143.825	0
143.875	0
143.925	0
143.975	0.00646412411118514
144.025	0
144.075	0
144.125	0
144.175	0
144.225	0
144.275	0
144.325	0
144.375	0
144.425	0
144.475	0
144.525	0
144.575	0
144.625	0
144.675	0
144.725	0
144.775	0
144.825	0
144.875	0
144.925	0
144.975	0.00646412411118514
145.025	0
145.075	0
145.125	0
145.175	0
145.225	0
145.275	0
145.325	0
145.375	0
145.425	0
145.475	0
145.525	0
145.575	0
145.625	0
145.675	0
145.725	0
145.775	0
145.825	0
145.875	0
145.925	0
145.975	0
146.025	0
146.075	0
146.125	0
146.175	0
146.225	0
146.275	0
146.325	0
146.375	0
146.425	0
146.475	0
146.525	0
146.575	0
146.625	0
146.675	0
146.725	0
146.775	0
146.825	0
146.875	0
146.925	0
146.975	0
147.025	0
147.075	0
147.125	0
147.175	0
147.225	0
147.275	0
147.325	0
147.375	0
147.425	0
147.475	0
147.525	0
147.575	0
147.625	0
147.675	0
147.725	0
147.775	0
147.825	0
147.875	0
147.925	0
147.975	0
148.025	0
148.075	0
148.125	0
148.175	0
148.225	0
148.275	0
148.325	0
148.375	0
148.425	0
148.475	0
148.525	0
148.575	0
148.625	0
148.675	0
148.725	0
148.775	0
148.825	0
148.875	0
148.925	0
148.975	0
149.025	0
149.075	0
149.125	0
149.175	0
149.225	0
149.275	0
149.325	0
149.375	0
149.425	0
149.475	0
149.525	0
149.575	0
149.625	0
149.675	0
149.725	0
149.775	0
149.825	0
149.875	0
149.925	0
149.975	0
150.025	0
150.075	0
150.125	0
150.175	0
150.225	0
150.275	0
150.325	0
150.375	0
150.425	0
150.475	0
150.525	0
150.575	0
150.625	0
150.675	0
150.725	0
150.775	0
150.825	0
150.875	0
150.925	0
150.975	0
151.025	0
151.075	0
151.125	0
151.175	0
151.225	0
151.275	0
151.325	0
151.375	0
151.425	0
151.475	0
151.525	0
151.575	0
151.625	0
151.675	0
151.725	0
151.775	0
151.825	0
151.875	0
151.925	0
151.975	0
152.025	0
152.075	0
152.125	0
152.175	0
152.225	0
152.275	0
152.325	0
152.375	0
152.425	0
152.475	0
152.525	0
152.575	0
152.625	0
152.675	0
152.725	0
152.775	0
152.825	0
152.875	0
152.925	0
152.975	0.00646412411118514
153.025	0
153.075	0
153.125	0
153.175	0
153.225	0
153.275	0
153.325	0
153.375	0
153.425	0
153.475	0
153.525	0
153.575	0
153.625	0
153.675	0
153.725	0
153.775	0
153.825	0
153.875	0
153.925	0
153.975	0
154.025	0
154.075	0
154.125	0
154.175	0
154.225	0
154.275	0
154.325	0
154.375	0
154.425	0
154.475	0
154.525	0
154.575	0
154.625	0
154.675	0
154.725	0
154.775	0
154.825	0
154.875	0
154.925	0
154.975	0
155.025	0
155.075	0
155.125	0
155.175	0
155.225	0
155.275	0
155.325	0
155.375	0
155.425	0
155.475	0
155.525	0
155.575	0
155.625	0
155.675	0
155.725	0
155.775	0
155.825	0
155.875	0
155.925	0
155.975	0
156.025	0
156.075	0
156.125	0
156.175	0
156.225	0
156.275	0
156.325	0
156.375	0
156.425	0
156.475	0
156.525	0
156.575	0
156.625	0
156.675	0
156.725	0
156.775	0
156.825	0
156.875	0
156.925	0
156.975	0
157.025	0
157.075	0
157.125	0
157.175	0
157.225	0
157.275	0
157.325	0
157.375	0
157.425	0
157.475	0
157.525	0
157.575	0
157.625	0
157.675	0
157.725	0
157.775	0
157.825	0
157.875	0
157.925	0
157.975	0
158.025	0
158.075	0
158.125	0
158.175	0
158.225	0
158.275	0
158.325	0
158.375	0
158.425	0
158.475	0
158.525	0
158.575	0
158.625	0
158.675	0
158.725	0
158.775	0
158.825	0
158.875	0
158.925	0
158.975	0
159.025	0
159.075	0
159.125	0
159.175	0
159.225	0
159.275	0
159.325	0
159.375	0
159.425	0
159.475	0
159.525	0
159.575	0
159.625	0
159.675	0
159.725	0
159.775	0
159.825	0
159.875	0
159.925	0
159.975	0
160.025	0
160.075	0
160.125	0
160.175	0
160.225	0
160.275	0
160.325	0
160.375	0
160.425	0
160.475	0
160.525	0
160.575	0
160.625	0
160.675	0
160.725	0
160.775	0
160.825	0
160.875	0
160.925	0
160.975	0
161.025	0
161.075	0
161.125	0
161.175	0
161.225	0
161.275	0
161.325	0
161.375	0
161.425	0
161.475	0
161.525	0
161.575	0
161.625	0
161.675	0
161.725	0
161.775	0
161.825	0
161.875	0
161.925	0
161.975	0
162.025	0
162.075	0
162.125	0
162.175	0
162.225	0
162.275	0
162.325	0
162.375	0
162.425	0
162.475	0
162.525	0
162.575	0
162.625	0
162.675	0
162.725	0
162.775	0
162.825	0
162.875	0
162.925	0
162.975	0
163.025	0
163.075	0
163.125	0
163.175	0
163.225	0
163.275	0
163.325	0
163.375	0
163.425	0
163.475	0
163.525	0
163.575	0
163.625	0
163.675	0
163.725	0
163.775	0
163.825	0
163.875	0
163.925	0
163.975	0
164.025	0
164.075	0
164.125	0
164.175	0
164.225	0
164.275	0
164.325	0
164.375	0
164.425	0
164.475	0
164.525	0
164.575	0
164.625	0
164.675	0
164.725	0
164.775	0
164.825	0
164.875	0
164.925	0
164.975	0
165.025	0
165.075	0
165.125	0
165.175	0
165.225	0
165.275	0
165.325	0
165.375	0
165.425	0
165.475	0
165.525	0
165.575	0
165.625	0
165.675	0
165.725	0
165.775	0
165.825	0
165.875	0
165.925	0
165.975	0
166.025	0
166.075	0
166.125	0
166.175	0
166.225	0
166.275	0
166.325	0
166.375	0
166.425	0
166.475	0
166.525	0
166.575	0
166.625	0
166.675	0
166.725	0
166.775	0
166.825	0
166.875	0
166.925	0
166.975	0
167.025	0
167.075	0
167.125	0
167.175	0
167.225	0
167.275	0
167.325	0
167.375	0
167.425	0
167.475	0
167.525	0
167.575	0
167.625	0
167.675	0
167.725	0
167.775	0
167.825	0
167.875	0
167.925	0
167.975	0
168.025	0
168.075	0
168.125	0
168.175	0
168.225	0
168.275	0
168.325	0
168.375	0
168.425	0
168.475	0
168.525	0
168.575	0
168.625	0
168.675	0
168.725	0
168.775	0
168.825	0
168.875	0
168.925	0
168.975	0
169.025	0
169.075	0
169.125	0
169.175	0
169.225	0
169.275	0
169.325	0
169.375	0
169.425	0
169.475	0
169.525	0
169.575	0
169.625	0
169.675	0
169.725	0
169.775	0
169.825	0
169.875	0
169.925	0
169.975	0
170.025	0
170.075	0
170.125	0
170.175	0
170.225	0
170.275	0
170.325	0
170.375	0
170.425	0
170.475	0
170.525	0
170.575	0
170.625	0
170.675	0
170.725	0
170.775	0
170.825	0
170.875	0
170.925	0
170.975	0
171.025	0
171.075	0
171.125	0
171.175	0
171.225	0
171.275	0
171.325	0
171.375	0
171.425	0
171.475	0
171.525	0
171.575	0
171.625	0
171.675	0
171.725	0
171.775	0
171.825	0
171.875	0
171.925	0
171.975	0
172.025	0
172.075	0
172.125	0
172.175	0
172.225	0
172.275	0
172.325	0
172.375	0
172.425	0
172.475	0
172.525	0
172.575	0
172.625	0
172.675	0
172.725	0
172.775	0
172.825	0
172.875	0
172.925	0
172.975	0
173.025	0
173.075	0
173.125	0
173.175	0
173.225	0
173.275	0
173.325	0
173.375	0
173.425	0
173.475	0
173.525	0
173.575	0
173.625	0
173.675	0
173.725	0
173.775	0
173.825	0
173.875	0
173.925	0
173.975	0
174.025	0
174.075	0
174.125	0
174.175	0
174.225	0
174.275	0
174.325	0
174.375	0
174.425	0
174.475	0
174.525	0
174.575	0
174.625	0
174.675	0
174.725	0
174.775	0
174.825	0
174.875	0
174.925	0
174.975	0
175.025	0
175.075	0
175.125	0
175.175	0
175.225	0
175.275	0
175.325	0
175.375	0
175.425	0
175.475	0
175.525	0
175.575	0
175.625	0
175.675	0
175.725	0
175.775	0
175.825	0
175.875	0
175.925	0
175.975	0
176.025	0
176.075	0
176.125	0
176.175	0
176.225	0
176.275	0
176.325	0
176.375	0
176.425	0
176.475	0
176.525	0
176.575	0
176.625	0
176.675	0
176.725	0
176.775	0
176.825	0
176.875	0
176.925	0
176.975	0
177.025	0
177.075	0
177.125	0
177.175	0
177.225	0
177.275	0
177.325	0
177.375	0
177.425	0
177.475	0
177.525	0
177.575	0
177.625	0
177.675	0
177.725	0
177.775	0
177.825	0
177.875	0
177.925	0
177.975	0
178.025	0
178.075	0
178.125	0
178.175	0
178.225	0
178.275	0
178.325	0
178.375	0
178.425	0
178.475	0
178.525	0
178.575	0
178.625	0
178.675	0
178.725	0
178.775	0
178.825	0
178.875	0
178.925	0
178.975	0
179.025	0
179.075	0
179.125	0
179.175	0
179.225	0
179.275	0
179.325	0
179.375	0
179.425	0
179.475	0
179.525	0
179.575	0
179.625	0
179.675	0
179.725	0
179.775	0
179.825	0
179.875	0
179.925	0
179.975	0
180.025	0
180.075	0
180.125	0
180.175	0
180.225	0
180.275	0
180.325	0
180.375	0
180.425	0
180.475	0
180.525	0
180.575	0
180.625	0
180.675	0
180.725	0
180.775	0
180.825	0
180.875	0
180.925	0
180.975	0.00646412411118514
